Initial Topology,,,,Target Topology,,
source switch,target switch,speed,,source switch,target switch,speed
fa001.uu001.f01,eb01.f01,800000000000.0,,fa001.uu001.f09,eb01.f01,800000000000.0
fa001.uu001.f02,eb01.f01,800000000000.0,,fa001.uu001.f010,eb01.f01,800000000000.0
fa001.uu001.f03,eb01.f01,800000000000.0,,fa001.uu001.f011,eb01.f01,800000000000.0
fa001.uu001.f04,eb01.f01,800000000000.0,,fa001.uu001.f012,eb01.f01,800000000000.0
fa001.uu001.f05,eb01.f01,800000000000.0,,fa001.uu001.f013,eb01.f01,800000000000.0
fa001.uu001.f06,eb01.f01,800000000000.0,,fa001.uu001.f014,eb01.f01,800000000000.0
fa001.uu001.f07,eb01.f01,800000000000.0,,fa001.uu001.f015,eb01.f01,800000000000.0
fa001.uu001.f08,eb01.f01,800000000000.0,,fa001.uu001.f016,eb01.f01,800000000000.0
fa001.uu002.f01,eb01.f01,800000000000.0,,fa001.uu002.f09,eb01.f01,800000000000.0
fa001.uu002.f02,eb01.f01,800000000000.0,,fa001.uu002.f010,eb01.f01,800000000000.0
fa001.uu002.f03,eb01.f01,800000000000.0,,fa001.uu002.f011,eb01.f01,800000000000.0
fa001.uu002.f04,eb01.f01,800000000000.0,,fa001.uu002.f012,eb01.f01,800000000000.0
fa001.uu002.f05,eb01.f01,800000000000.0,,fa001.uu002.f013,eb01.f01,800000000000.0
fa001.uu002.f06,eb01.f01,800000000000.0,,fa001.uu002.f014,eb01.f01,800000000000.0
fa001.uu002.f07,eb01.f01,800000000000.0,,fa001.uu002.f015,eb01.f01,800000000000.0
fa001.uu002.f08,eb01.f01,800000000000.0,,fa001.uu002.f016,eb01.f01,800000000000.0
fa001.uu003.f01,eb01.f01,800000000000.0,,fa001.uu003.f09,eb01.f01,800000000000.0
fa001.uu003.f02,eb01.f01,800000000000.0,,fa001.uu003.f010,eb01.f01,800000000000.0
fa001.uu003.f03,eb01.f01,800000000000.0,,fa001.uu003.f011,eb01.f01,800000000000.0
fa001.uu003.f04,eb01.f01,800000000000.0,,fa001.uu003.f012,eb01.f01,800000000000.0
fa001.uu003.f05,eb01.f01,800000000000.0,,fa001.uu003.f013,eb01.f01,800000000000.0
fa001.uu003.f06,eb01.f01,800000000000.0,,fa001.uu003.f014,eb01.f01,800000000000.0
